	ERR048962	ERR048970	ERR048972	ERR048961	ERR048967	ERR048969	ERR048974	ERR048964	ERR048963	ERR048971	ERR048973	ERR048965
WBGene00234887	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00234889	0	0	0	0	1	1	0	0	0	0	0	0
WBGene00234890	0	0	1	1	1	2	0	0	0	0	0	0
WBGene00234891	0	0	1	3	4	4	2	0	0	2	1	0
WBGene00234892	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00234893	1	0	3	4	6	7	23	0	1	0	0	0
WBGene00234894	0	0	2	1	0	4	0	0	1	0	0	0
WBGene00234895	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00234896	2	1	1	1	0	1	2	0	0	1	1	0
WBGene00234897	2	0	7	20	1	6	4	0	4	1	7	1
WBGene00234898	0	0	0	12	2	4	0	0	0	0	1	2
WBGene00234899	0	0	0	7	0	0	0	0	0	0	0	0
WBGene00234901	0	0	0	1	2	1	0	0	1	0	0	0
WBGene00234902	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00234903	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00234905	2	1	2	6	0	0	1	0	0	0	0	0
WBGene00234906	0	0	0	1	0	0	0	0	0	0	1	0
WBGene00234919	0	0	0	0	1	3	7	0	1	1	0	2
WBGene00234925	0	0	1	1	0	0	0	0	0	0	0	1
WBGene00234926	0	2	0	2	1	2	0	0	0	0	0	0
WBGene00234927	9	8	9	24	16	24	9	0	10	5	9	15
WBGene00234928	1322	1104	3141	322	779	1469	1726	66	175	148	298	153
WBGene00234929	57	40	133	163	65	111	378	23	27	18	26	14
WBGene00234930	4	4	5	2	3	4	7	6	0	0	1	84
WBGene00234931	4	3	12	6	1	7	33	0	2	1	2	1
WBGene00234933	35	25	54	4122	57	128	727	37	202	168	222	35
WBGene00234934	3	0	4	10	4	4	134	0	5	2	3	24
WBGene00234935	1044	861	2341	885	668	1351	2334	49	302	205	339	699
WBGene00234936	435	330	914	868	316	662	4842	9	328	246	461	295
WBGene00234938	284	264	631	1029	548	1138	1938	38	295	232	390	339
WBGene00234939	14	14	67	93	34	58	2010	0	159	128	209	3
WBGene00234940	63	60	205	216	78	158	293	69	32	29	38	49
WBGene00234941	346	291	708	401	257	480	871	214	153	127	217	344
WBGene00234943	995	813	2071	1844	1264	2487	6317	34	627	464	776	1387
WBGene00234944	150	140	401	252	110	206	1636	2	239	180	351	459
WBGene00234946	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00234949	16	5	34	197	0	4	100	3	6	6	5	5
WBGene00234950	4490	4028	10721	3970	2024	4014	7943	49	1382	1021	1770	2822
WBGene00234951	195	167	529	413	124	237	1070	1	209	156	250	88
WBGene00234952	31	18	76	52	11	22	272	0	22	13	32	18
WBGene00234953	0	0	0	0	0	0	7	2	1	0	0	0
WBGene00234954	56	68	182	236	271	535	2248	176	99	76	124	95
WBGene00234956	135	161	328	463	109	173	7079	49	454	394	671	285
WBGene00234957	31	29	73	184	83	142	524	81	55	35	73	38
WBGene00234959	4	5	6	1	0	1	24	0	0	1	1	0
WBGene00234960	0	1	3	18	4	7	12	0	8	3	7	0
WBGene00234963	1557	1410	3715	3744	1145	2344	9569	13	2185	1578	2778	1368
WBGene00234964	131	115	335	350	141	268	469	11	51	31	54	145
WBGene00234967	2	2	5	42	0	2	2	0	0	0	2	0
WBGene00234968	1004	971	2610	1292	671	1312	4914	38	729	492	871	700
WBGene00234970	750	588	1600	966	621	1147	2307	67	301	224	375	431
WBGene00234971	410	293	832	1185	171	362	3232	0	448	307	557	272
WBGene00234972	85	68	196	185	115	188	367	95	30	20	27	80
WBGene00234973	179	177	480	269	243	394	1110	290	120	87	160	231
WBGene00234976	497	345	943	4192	607	1216	4850	12	686	534	892	877
WBGene00234977	464	410	961	1909	455	918	7630	256	1283	907	1703	388
WBGene00234979	102	77	212	585	142	294	688	0	111	116	171	200
WBGene00234980	153	125	362	238	199	434	1347	4	135	84	151	39
WBGene00234985	0	1	1	8	0	0	4	0	0	0	0	0
WBGene00234986	21096	16035	46294	1649	47360	96594	40	61	2	2	13	12
WBGene00234989	10	3	20	152	30	60	402	0	46	42	53	17
WBGene00234992	26	28	83	113	44	125	52	2	11	11	11	1
WBGene00234994	0	0	0	243	0	0	6	2	0	1	0	0
WBGene00234996	2	4	10	734	1	4	1	4	0	0	1	10
WBGene00234999	620	564	1612	723	235	513	1321	24	150	119	211	387
WBGene00235000	73	61	194	168	78	101	509	110	31	8	27	31
WBGene00235001	72	68	170	752	110	218	674	4	69	45	109	33
WBGene00235002	9	16	31	117	27	57	468	0	15	23	31	13
WBGene00235004	13	10	35	46	15	39	17	0	16	8	18	9
WBGene00235005	25	16	53	166	52	118	308	90	15	7	14	13
WBGene00235006	22	9	37	655	5	11	107	5	17	13	17	11
WBGene00235010	50	52	129	130	41	57	434	12	61	47	94	28
WBGene00235011	27	25	53	96	59	123	845	2	86	70	123	11
WBGene00235012	17	22	61	117	31	46	681	2	30	23	29	15
WBGene00235013	196	195	603	424	106	197	503	23	64	50	101	54
WBGene00235014	706	546	1259	2923	744	1388	4321	61	968	735	1195	753
WBGene00235015	15	18	53	85	19	44	942	13	36	21	50	13
WBGene00235016	50	47	107	258	82	140	1216	143	86	68	101	46
WBGene00235017	192	146	420	228	168	313	699	0	65	66	85	63
WBGene00235018	90	58	178	51	50	106	358	0	22	13	33	53
WBGene00235019	2336	1928	5546	1285	1261	2435	3035	231	521	408	668	956
WBGene00235020	1187	920	2494	403	299	652	1328	0	111	90	163	417
WBGene00235022	685	541	1478	812	257	507	3946	3	309	230	408	286
WBGene00235023	429	336	1078	482	206	489	1933	10	359	287	486	260
WBGene00235026	260	168	336	99	82	114	224	0	26	19	29	174
WBGene00235027	37	13	68	1	16	16	46	8	4	1	1	0
WBGene00235029	313	285	634	345	88	180	412	86	148	93	179	393
WBGene00235030	322	290	798	157	93	187	1109	94	196	146	286	333
WBGene00235031	87	82	226	231	43	80	1005	0	68	48	86	38
WBGene00235032	27	22	59	2	34	55	39	50	6	2	4	53
WBGene00235033	368	333	934	350	122	216	1004	1	76	49	100	65
WBGene00235034	52	41	107	66	11	20	42	0	16	12	13	17
WBGene00235035	3	4	1	23	1	2	23	14	1	2	3	0
WBGene00235036	217	188	442	189	105	238	480	3	38	36	42	71
WBGene00235038	56	44	111	6	43	98	64	0	6	10	10	33
WBGene00235040	509	516	1421	46	128	260	220	0	18	20	30	12
WBGene00235043	8	3	17	914	4	11	242	9	29	17	44	5
WBGene00235046	6	6	31	239	26	69	5732	4	175	147	260	12
WBGene00235047	142	97	240	39	43	82	21175	13	1158	835	1395	10
WBGene00235048	752	524	1360	1201	482	838	1836	0	285	213	353	1448
WBGene00235049	81	60	156	278	67	139	512	51	82	63	117	63
WBGene00235051	204	173	483	1272	137	270	642	7	95	73	93	252
WBGene00235052	0	0	1	1	0	1	42	0	0	0	1	0
WBGene00235053	9	5	7	224	2	10	30	0	3	1	1	4
WBGene00235054	54	51	120	768	39	108	960	14	97	83	103	23
WBGene00235056	992	837	2376	526	55	141	1055	2	496	385	627	3
WBGene00235057	1283	1112	3196	547	879	1680	3963	34	490	380	647	546
WBGene00235058	0	0	0	1	3	8	10	6	0	0	1	1
WBGene00235059	354	281	858	572	349	733	4417	12	357	288	456	433
WBGene00235060	0	0	1	166	4	6	2	0	1	0	0	1
WBGene00235061	311	305	807	3415	705	1439	5319	130	827	589	1028	1326
WBGene00235062	381	321	1028	30	180	369	2	2	0	0	0	7
WBGene00235063	0	0	0	335	1	3	4	3	3	0	2	3
WBGene00235064	0	0	1	104	19	25	0	114	0	1	0	1
WBGene00235065	50	59	118	191	62	130	51	36	14	9	15	11
WBGene00235066	1	3	2	13	10	8	127	1	6	6	9	5
WBGene00235067	106	65	205	151	55	97	682	0	50	35	60	34
WBGene00235068	0	0	0	106	0	1	1	1	0	0	0	1
WBGene00235069	91	64	218	153	62	140	622	75	49	36	75	80
WBGene00235070	7	13	18	36	5	10	132	14	14	10	15	69
WBGene00235071	5684	5315	13779	767	1485	2859	63	2	42	36	67	59
WBGene00235074	3	1	8	272	12	20	236	31	6	2	6	5
WBGene00235075	211	208	586	1119	347	564	2481	7	243	165	321	132
WBGene00235077	67	53	186	271	131	197	395	229	50	41	70	81
WBGene00235079	172	169	408	686	295	621	2291	59	167	117	226	121
WBGene00235103	1643	1628	4458	1949	1085	2094	2654	82	462	347	634	1017
WBGene00235105	107	67	189	178	149	291	833	180	48	40	84	112
WBGene00235125	1	1	6	165	3	11	9	1	1	2	1	3
WBGene00235127	138	117	305	1120	50	96	223	1	21	17	22	56
WBGene00235130	4	3	6	17	3	4	6	0	2	5	2	4
WBGene00235131	331	273	754	319	139	264	1104	19	145	133	176	146
WBGene00235135	1	2	4	8	3	6	26	0	2	2	1	0
WBGene00235136	46	54	122	211	121	236	436	0	51	28	54	118
WBGene00235360	714	679	1803	403	234	463	1293	37	241	170	310	371
WBGene00235392	1	1	1	4	5	6	11	0	2	1	1	4
WBGene00235393	1	0	1	0	3	3	6	0	0	0	0	0
WBGene00235394	0	0	0	1	3	5	10	0	2	0	1	1
WBGene00235395	0	1	0	0	0	2	0	0	0	0	0	1
WBGene00235396	0	0	0	0	0	0	1	0	0	0	0	0
WBGene00235397	4	4	7	4	3	6	0	0	5	4	3	1
WBGene00235398	17	18	20	64	18	29	4	0	27	16	39	14
WBGene00235399	4	1	8	30	18	25	9	0	16	21	25	1
WBGene00235400	0	0	1	0	9	5	0	41	0	0	0	1
WBGene00235401	0	0	0	0	0	0	0	1	0	0	0	0
WBGene00235402	1	0	0	0	0	0	0	0	0	0	0	0
WBGene00235403	0	0	0	4	0	1	0	0	0	0	0	0
WBGene00235404	0	0	0	0	0	0	2	0	2	0	0	0
WBGene00235405	0	0	0	0	1	1	0	0	0	0	0	0
WBGene00235406	1039	906	2344	7708	3334	6567	124	1	6707	4554	7676	3006
WBGene00235407	791	192	1373	5058	1430	2987	216	0	4110	2296	3858	1710
WBGene00235408	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235411	0	0	0	0	0	0	1	0	0	0	0	0
WBGene00235412	441	178	511	11271	2774	5466	236	1	6352	3186	5344	2112
WBGene00235414	0	0	0	0	0	0	1	0	0	0	0	0
WBGene00235415	0	0	0	4	1	0	1	0	0	0	0	0
WBGene00235416	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235417	1	2	4	57	19	40	0	0	19	7	23	5
WBGene00235418	0	0	0	0	0	0	1	0	0	0	0	0
WBGene00235419	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235420	20	19	12	314	113	203	0	1	45	47	49	38
WBGene00235421	0	2	0	192	33	42	2	0	16	17	18	6
WBGene00235422	4	2	12	12	15	26	14	0	3	4	8	4
WBGene00235423	0	0	0	0	0	1	0	0	0	0	0	0
WBGene00235424	3	0	2	6	9	26	5	0	4	3	2	9
WBGene00235425	1	1	2	0	0	4	6	0	1	1	0	0
WBGene00235426	0	0	0	1	0	1	0	0	0	0	1	1
WBGene00235427	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235430	3	0	0	2	4	9	12	9	1	1	2	0
WBGene00235431	1	0	3	2	4	8	3	0	2	0	2	0
WBGene00235433	0	0	0	1	1	1	3	2	0	1	0	0
WBGene00235434	0	0	1	0	0	0	14	8	0	0	0	0
WBGene00235436	0	0	0	0	0	0	0	0	0	0	2	0
WBGene00235437	0	0	2	0	5	1	21	36	0	0	0	0
WBGene00235438	0	0	1	0	2	2	1	0	5	0	2	0
WBGene00235439	0	0	1	0	0	0	0	0	0	0	0	1
WBGene00235440	0	0	0	0	1	0	1	22	0	0	0	0
WBGene00235441	0	0	0	0	0	0	0	0	2	2	4	0
WBGene00235442	0	0	0	0	0	2	0	0	0	0	0	0
WBGene00235443	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235444	0	0	1	0	0	1	1	3	1	0	0	0
WBGene00235445	0	0	0	0	0	4	4	4	0	0	0	0
WBGene00235446	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235447	1	1	1	4	1	2	2	3	0	0	0	5
WBGene00235448	0	2	4	7	11	23	7	0	3	4	4	8
WBGene00235449	1	0	0	0	0	1	1	0	0	0	1	1
WBGene00235451	0	0	0	0	0	1	0	3	0	0	0	0
WBGene00235452	0	0	0	1	0	2	1	0	1	0	0	0
WBGene00235453	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235455	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235456	0	0	1	0	0	0	7	0	0	0	1	0
WBGene00235457	1	1	2	2	9	6	18	0	0	2	2	1
WBGene00235458	1	0	0	0	0	1	0	0	0	0	0	1
WBGene00235459	1	1	0	8	4	6	0	1	1	1	0	2
WBGene00235460	0	0	0	0	2	3	3	25	0	0	0	1
WBGene00235461	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235462	0	2	5	4	1	0	2	0	2	0	0	0
WBGene00235465	1	0	0	2	2	3	3	0	0	0	0	4
WBGene00235466	1	5	9	28	5	15	4	0	3	5	14	4
WBGene00235467	1	0	0	1	0	1	0	14	0	1	0	2
WBGene00235468	0	0	1	0	0	1	4	20	1	0	1	4
WBGene00235469	0	0	0	0	0	0	2	0	0	0	0	0
WBGene00235470	16	9	28	6	14	35	148	0	5	5	6	5
WBGene00235471	0	0	0	0	0	0	0	5	0	0	0	0
WBGene00235472	2	0	4	1	0	0	5	16	3	0	0	2
WBGene00235473	0	0	0	0	0	1	1	0	0	0	0	0
WBGene00235474	2	0	1	10	1	6	4	0	1	1	1	0
WBGene00235475	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235476	0	0	0	0	1	0	3	0	0	0	0	0
WBGene00235477	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235478	1	0	0	5	10	13	4	0	5	4	5	4
WBGene00235479	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235480	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235481	0	0	0	0	0	0	7	0	0	0	1	0
WBGene00235482	0	0	0	0	0	0	0	0	0	0	0	3
WBGene00235483	2	3	6	1	1	0	0	0	0	0	2	0
WBGene00235484	7	3	7	1	7	13	2	0	2	0	0	1
WBGene00235485	0	0	0	0	0	0	0	4	0	0	0	0
WBGene00235486	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235487	0	0	0	0	0	0	3	0	0	0	1	0
WBGene00235488	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235489	0	0	1	0	0	0	0	0	0	0	0	1
WBGene00235492	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235493	0	0	0	0	1	0	0	0	0	0	0	0
WBGene00235494	0	0	0	0	0	0	1	0	0	0	0	0
WBGene00235495	0	0	0	2	0	2	11	0	1	0	0	0
WBGene00235496	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235497	0	0	1	1	0	0	1	0	0	0	0	0
WBGene00235498	0	0	0	0	0	0	1	0	0	0	0	0
WBGene00235499	0	0	0	0	0	0	1	0	0	0	0	0
WBGene00235500	0	0	0	0	0	0	0	0	1	1	0	0
WBGene00235501	47	45	96	117	76	135	420	67	23	16	35	24
WBGene00235502	96	105	152	33	58	117	15	0	41	20	47	62
WBGene00235503	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235504	0	0	1	3	1	4	0	0	0	0	0	1
WBGene00235505	0	0	0	3	0	0	1	0	0	0	0	0
WBGene00235506	1	1	0	2	1	5	0	0	0	0	0	0
WBGene00235507	1	0	0	0	0	0	1	0	0	0	0	0
WBGene00235508	0	0	0	0	1	3	1	0	0	0	0	0
WBGene00235509	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235511	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235512	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235513	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235514	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235515	0	0	0	1	0	0	6	0	0	0	0	0
WBGene00235516	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235517	1	0	0	1	1	1	0	0	0	0	0	1
WBGene00235518	0	1	2	0	0	0	0	0	0	1	0	0
WBGene00235519	0	0	1	0	0	1	1	0	0	0	0	0
WBGene00235520	0	0	0	0	0	0	0	2	0	0	2	1
WBGene00235521	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235522	0	0	0	0	0	0	0	0	0	0	1	0
WBGene00235523	6	5	20	54	20	36	7	0	25	30	25	14
WBGene00235524	0	0	2	0	1	1	0	3	0	0	3	1
WBGene00235525	0	1	2	9	2	2	8	0	4	2	4	0
WBGene00235527	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235528	0	0	0	1	3	1	0	6	0	0	0	1
WBGene00235529	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235531	0	0	0	1	1	1	0	9	1	1	0	0
WBGene00235532	1	2	1	24	0	5	7	2	3	2	4	5
WBGene00235533	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235536	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235537	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235566	1	3	8	0	0	0	6	2	0	0	1	1
WBGene00235567	0	0	0	3	5	13	2	44	0	0	0	0
WBGene00235568	0	0	0	0	0	0	2	0	0	0	0	0
WBGene00235571	0	0	1	0	0	0	1	2	0	0	0	3
WBGene00235573	0	0	0	0	0	1	0	5	0	0	0	2
WBGene00235574	0	1	0	1	0	0	0	0	0	0	1	0
WBGene00235595	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235597	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235599	0	0	0	0	0	0	0	2	0	0	0	0
WBGene00235636	0	0	0	0	1	2	0	6	0	0	0	1
WBGene00235658	0	0	0	0	0	0	2	0	0	0	0	0
WBGene00235659	1	0	0	6	0	2	12	0	0	0	1	0
WBGene00235660	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235663	6	4	12	449	62	105	16	0	53	38	84	41
WBGene00235749	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235823	0	0	0	1	1	3	1	0	0	0	0	0
WBGene00235824	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235825	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235826	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235828	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00235830	0	0	1	0	0	0	0	1	0	0	0	1
WBGene00235831	0	0	0	0	2	1	0	29	0	0	0	0
WBGene00235873	0	1	0	0	0	0	10	0	0	1	0	0
WBGene00235955	0	0	0	0	0	0	2	0	0	0	0	0
WBGene00235956	0	0	0	0	0	0	1	0	0	0	0	0
WBGene00236046	0	0	0	0	0	0	0	4	0	0	0	0
WBGene00236047	0	0	5	0	0	1	3	0	0	0	3	1
WBGene00236062	0	0	0	0	0	0	2	0	0	0	0	0
WBGene00236063	0	0	0	1	0	0	1	0	0	0	0	0
WBGene00236064	0	0	1	0	0	0	0	0	0	0	1	0
WBGene00236066	0	0	0	0	1	1	0	0	0	0	0	0
WBGene00236069	0	0	0	3	0	0	0	0	0	0	0	0
WBGene00236098	1070	668	2480	5102	847	1723	1785	1	1243	1021	1745	2459
WBGene00236099	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236114	1	0	3	1	0	0	2	5	2	1	1	4
WBGene00236116	0	0	2	1	2	4	2	2	1	0	0	5
WBGene00236130	0	0	1	0	0	0	1	4	0	0	0	0
WBGene00236131	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236141	0	0	0	0	3	1	1	8	0	0	0	0
WBGene00236153	0	0	0	0	0	3	0	0	1	0	0	0
WBGene00236204	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236235	0	0	0	0	0	0	0	0	0	1	2	0
WBGene00236308	8	2	4	2	3	5	0	0	1	0	3	4
WBGene00236362	0	0	0	0	0	0	1	0	0	0	0	0
WBGene00236369	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236395	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236425	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236441	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236446	0	0	0	0	1	0	0	0	0	0	0	0
WBGene00236480	1	3	7	1	0	3	1	3	7	2	5	3
WBGene00236481	0	0	0	1	0	0	0	0	0	0	0	0
WBGene00236565	0	0	0	0	0	1	0	0	0	0	0	0
WBGene00236572	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236573	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236586	0	0	0	0	2	1	3	44	0	2	0	1
WBGene00236617	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236627	0	0	0	2	0	0	3	0	0	0	0	0
WBGene00236628	0	0	0	0	0	0	0	2	0	0	0	1
WBGene00236635	0	1	0	1	11	4	0	34	0	0	0	1
WBGene00236638	0	0	0	0	0	0	1	0	0	0	0	0
WBGene00236650	0	0	0	0	0	1	1	2	0	0	0	0
WBGene00236652	0	0	0	0	1	0	0	1	0	0	0	1
WBGene00236653	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236654	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236656	1	4	1	0	5	4	2	0	0	0	1	1
WBGene00236658	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236659	0	0	0	0	0	0	1	0	0	0	0	0
WBGene00236660	0	0	0	0	1	0	0	1	0	0	0	2
WBGene00236662	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236664	0	0	0	0	0	1	2	1	0	0	0	1
WBGene00236666	0	0	0	1	2	0	10	0	1	0	3	0
WBGene00236668	0	0	0	0	3	0	1	0	0	0	0	0
WBGene00236671	0	0	0	1	0	1	0	0	0	0	1	0
WBGene00236672	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236674	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236678	0	0	0	0	0	0	1	11	0	0	0	0
WBGene00236679	0	0	0	17	0	2	12	0	1	0	0	0
WBGene00236681	0	2	4	0	0	0	0	0	0	1	1	1
WBGene00236682	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236685	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236686	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236687	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236688	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236692	4	1	5	1	9	12	1	7	0	0	0	2
WBGene00236693	0	1	0	0	2	0	0	1	1	0	0	0
WBGene00236700	0	0	3	0	2	2	0	4	0	0	0	1
WBGene00236701	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236704	0	0	1	0	2	2	3	92	1	2	0	4
WBGene00236705	0	0	0	0	0	0	0	3	0	0	0	0
WBGene00236713	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236715	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236716	0	0	0	0	0	0	132	0	0	0	0	0
WBGene00236717	0	0	1	5	1	0	11	2	0	1	2	0
WBGene00236718	0	0	0	0	0	1	0	5	0	0	0	0
WBGene00236719	1	0	3	0	3	0	1	0	0	0	0	0
WBGene00236721	0	0	0	0	1	0	0	0	0	0	0	0
WBGene00236723	0	0	0	6	0	0	0	0	0	0	0	0
WBGene00236727	0	0	0	1	0	0	0	0	0	0	0	0
WBGene00236740	0	0	0	0	0	0	2	0	0	0	0	0
WBGene00236742	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236744	0	0	0	0	0	0	2	0	0	0	0	0
WBGene00236749	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236752	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236759	0	0	0	0	0	0	0	8	0	0	0	0
WBGene00236770	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236771	0	0	0	0	0	1	0	2	0	1	0	0
WBGene00236773	0	0	0	0	0	0	1	0	0	0	0	0
WBGene00236774	0	0	0	0	0	0	1	0	0	0	0	0
WBGene00236783	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00236790	58	47	142	958	233	445	6699	2	552	412	789	27
WBGene00236801	224	231	601	454	250	517	3254	7	339	266	485	229
WBGene00236803	1572	1328	3387	1112	692	1407	4261	113	594	389	733	1024
WBGene00236804	0	1	0	3	9	9	22	51	1	0	1	0
WBGene00249804	0	0	0	1	0	0	1	0	0	0	0	0
WBGene00249805	1	1	1	5	1	2	39	1	0	0	0	0
WBGene00249807	0	0	0	0	1	0	103	0	0	0	0	0
WBGene00249811	159	172	373	122	42	92	785	4	88	54	97	43
WBGene00249818	104	78	203	852	113	204	1426	0	224	177	308	86
WBGene00249822	0	0	0	9	8	3	13	7	0	0	0	1
WBGene00249823	21	11	46	37	17	60	69	18	14	8	17	1
WBGene00255377	2	1	4	343	9	13	14	13	1	0	2	2
WBGene00255378	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00255379	2819	2458	2396	2682	590	1111	60	0	1847	1380	2099	757
WBGene00255380	5	2	3	111	19	36	0	0	10	5	9	2
WBGene00255387	2	0	0	0	1	1	1	0	0	1	1	1
WBGene00255388	0	1	1	13	25	30	19	2	5	7	9	5
WBGene00255389	2	0	1	25	18	31	35	0	2	6	11	9
WBGene00255390	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00255391	0	0	0	0	0	0	0	2	0	0	0	0
WBGene00255392	1	1	1	0	0	1	3	4	0	0	0	0
WBGene00255398	80	56	199	185	98	215	160	0	35	28	30	26
WBGene00255410	2	2	3	11	11	17	11	0	0	2	1	1
WBGene00255411	13	10	51	88	19	23	328	10	16	10	15	8
WBGene00255463	528	468	1295	996	306	573	2305	1	255	198	380	293
WBGene00255483	223	166	457	147	114	171	224	66	32	13	23	29
WBGene00255484	65	41	134	616	104	181	701	3	66	53	98	75
WBGene00255501	1760	1437	3767	2726	734	1485	6217	43	1189	907	1509	1263
WBGene00255502	446	347	990	742	225	452	758	2	125	106	193	183
WBGene00255510	176	147	416	311	128	204	817	1	69	56	81	109
WBGene00255511	422	395	1214	424	245	481	1585	14	144	77	171	109
WBGene00255513	23	14	51	256	41	99	820	0	102	58	113	29
WBGene00255526	570	499	1304	285	200	364	1394	15	213	157	290	258
WBGene00255529	107	90	234	209	186	369	1586	4	73	52	88	94
WBGene00255532	98	94	262	293	46	103	1592	0	118	82	147	56
WBGene00255533	172	149	401	623	143	276	1770	9	184	151	252	117
WBGene00255534	0	0	0	15	0	0	460	0	1	0	0	0
WBGene00255536	1138	882	2328	402	575	1001	2706	0	273	215	381	242
WBGene00255552	1	1	1	487	17	36	2	207	0	0	0	5
WBGene00255556	65	48	128	80	96	148	434	0	23	16	37	19
WBGene00255557	44	40	73	1413	56	117	93	5	60	35	64	23
WBGene00255558	29	33	108	217	54	132	336	0	30	22	51	24
WBGene00255559	96	85	216	317	112	179	1532	20	87	92	143	49
WBGene00255585	199	221	740	66	35	79	498	0	16	29	49	63
WBGene00255589	252	219	535	324	169	270	658	493	31	29	47	98
WBGene00255590	1007	874	2267	1357	391	807	2349	0	688	485	850	803
WBGene00255591	42	37	102	298	89	199	1241	1	111	95	135	43
WBGene00255592	20	18	36	180	14	34	251	0	19	16	33	7
WBGene00255593	11	3	24	65	24	44	61	14	19	4	25	14
WBGene00255599	7	4	9	8	16	41	0	107	0	0	0	1
WBGene00255601	2748	2473	6228	1399	1608	3222	1390	4	272	197	331	642
WBGene00255602	404	233	534	269	123	243	923	7	132	92	169	184
WBGene00255604	0	0	0	97	4	5	0	17	0	0	0	0
WBGene00255608	62	60	156	511	159	307	631	6	120	93	156	84
WBGene00255609	1	0	1	0	1	2	199	7	0	0	0	0
WBGene00255610	0	0	0	342	5	10	0	0	1	2	0	1
WBGene00255612	0	0	0	0	0	0	0	0	1	0	0	0
